product_id,units_sold,gross_revenue,discount_amount,net_revenue,average_discount,product_name,category,brand
P00481,423,2377260.0,202601.0,2174659.0,8.304195804195805,ModeWear Elite Footwear,Fashion,ModeWear
P00482,486,398520.0,27552.0,370968.0,7.230769230769231,ReadMore Smart Self Help,Books,ReadMore
P00483,454,2746700.0,206607.5,2540092.5,7.805280528052806,ClassicFit Premium Shirts,Fashion,ClassicFit
P00484,427,4560360.0,377004.0,4183356.0,7.701754385964913,ActivePro Modern Running,Sports & Fitness,ActivePro
P00485,486,330480.0,26044.0,304436.0,7.920634920634921,KnowledgeHouse Elite Self Help,Books,KnowledgeHouse
P00486,517,7672280.0,655928.0,7016352.0,8.414634146341463,HomeNest Essential Furniture,Home & Kitchen,HomeNest
P00487,392,184240.0,14311.5,169928.5,7.536764705882353,Voltix Classic Headphones,Electronics,Voltix
P00488,421,1338780.0,107961.0,1230819.0,7.814685314685315,ModeWear Pro Trousers,Fashion,ModeWear
P00489,481,1279460.0,95893.0,1183567.0,7.4183006535947715,ActivePro Elite Gym Equipment,Sports & Fitness,ActivePro
P00490,413,4708200.0,366510.0,4341690.0,7.819148936170213,HomeNest Classic Kitchen Appliances,Home & Kitchen,HomeNest
P00491,447,34937520.0,2962264.0,31975256.0,8.65979381443299,NovaTech Essential Tablets,Electronics,NovaTech
P00492,516,41228400.0,3223965.0,38004435.0,7.876506024096385,ZenByte Advanced Smartwatches,Electronics,ZenByte
P00493,493,11358720.0,925056.0,10433664.0,8.123076923076923,KitchenPro Pro Furniture,Home & Kitchen,KitchenPro
P00494,455,3630900.0,271719.0,3359181.0,7.713815789473684,CasaLiving Ultra Lighting,Home & Kitchen,CasaLiving
P00495,459,82620.0,7137.0,75483.0,8.210862619808307,GlowPure Essential Haircare,Beauty & Personal Care,GlowPure
P00496,435,217500.0,17625.0,199875.0,8.12937062937063,InsightBooks Smart Self Help,Books,InsightBooks
P00497,495,25938000.0,1941420.0,23996580.0,7.461059190031152,NovaTech Ultra Smartwatches,Electronics,NovaTech
P00498,454,11136620.0,841379.0,10295241.0,7.740863787375416,Auralink Pro Cameras,Electronics,Auralink
P00499,457,1809720.0,145728.0,1663992.0,8.2475884244373,AuraBeauty Elite Skincare,Beauty & Personal Care,AuraBeauty
P00500,422,4865660.0,386831.5,4478828.5,7.925925925925926,ZenByte Classic Laptops,Electronics,ZenByte
P00501,402,5197860.0,413760.0,4784100.0,7.969924812030075,FlexFit Premium Gym Equipment,Sports & Fitness,FlexFit
P00502,403,826150.0,69187.5,756962.5,8.818181818181818,LearnPress Smart Business,Books,LearnPress
P00503,443,983460.0,83583.0,899877.0,8.338983050847459,LearnPress Modern Fiction,Books,LearnPress
P00504,453,756510.0,61790.0,694720.0,7.7272727272727275,ModeWear Advanced T-Shirts,Fashion,ModeWear
P00505,435,11640600.0,949980.0,10690620.0,8.28014184397163,NovaTech Pro Smartwatches,Electronics,NovaTech
P00506,425,1317500.0,98735.0,1218765.0,7.405498281786942,RunX Classic Yoga,Sports & Fitness,RunX
P00507,440,10186000.0,884330.0,9301670.0,8.645484949832776,UrbanHome Premium Home Decor,Home & Kitchen,UrbanHome
P00508,495,36907200.0,3049504.0,33857696.0,8.140625,PixelPro Advanced Smartwatches,Electronics,PixelPro
P00509,482,18219600.0,1315440.0,16904160.0,7.46875,Auralink Classic Smartphones,Electronics,Auralink
P00510,475,2299000.0,191664.0,2107336.0,8.78594249201278,PureSkin Elite Makeup,Beauty & Personal Care,PureSkin
P00511,470,2693100.0,228913.5,2464186.5,8.312101910828025,BloomCare Modern Haircare,Beauty & Personal Care,BloomCare
P00512,520,12812800.0,1043504.0,11769296.0,8.308605341246292,KitchenPro Premium Lighting,Home & Kitchen,KitchenPro
P00513,477,17668080.0,1453820.0,16214260.0,8.071895424836601,Voltix Ultra Headphones,Electronics,Voltix
P00514,402,15951360.0,1188416.0,14762944.0,7.481751824817518,PixelPro Advanced Accessories,Electronics,PixelPro
P00515,522,11144700.0,936197.5,10208502.5,8.187134502923977,UrbanHome Modern Kitchen Appliances,Home & Kitchen,UrbanHome
P00516,471,287310.0,21868.5,265441.5,7.516233766233766,BloomCare Essential Fragrances,Beauty & Personal Care,BloomCare
P00517,476,1071000.0,90900.0,980100.0,8.435483870967742,InsightBooks Advanced Self Help,Books,InsightBooks
P00518,466,265620.0,22458.0,243162.0,8.306451612903226,UrbanThread Smart Jackets,Fashion,UrbanThread
P00519,381,1691640.0,139416.0,1552224.0,8.214285714285714,StreetLine Elite Jeans,Fashion,StreetLine
P00520,482,37673120.0,2778588.0,34894532.0,7.435064935064935,Voltix Elite Laptops,Electronics,Voltix
P00521,499,2799390.0,246840.0,2552550.0,8.549848942598187,RunX Essential Sportswear,Sports & Fitness,RunX
P00522,435,730800.0,60060.0,670740.0,8.178571428571429,ReadMore Premium Fiction,Books,ReadMore
P00523,460,2691000.0,229320.0,2461680.0,8.4640522875817,StyleCraft Smart Jackets,Fashion,StyleCraft
P00524,479,29908760.0,2500722.0,27408038.0,8.338658146964857,ZenByte Premium Accessories,Electronics,ZenByte
P00525,389,15692260.0,1339288.0,14352972.0,8.521897810218977,Voltix Modern Laptops,Electronics,Voltix
P00526,464,1025440.0,78565.5,946874.5,7.834394904458598,AuraBeauty Elite Fragrances,Beauty & Personal Care,AuraBeauty
P00527,432,211680.0,17713.5,193966.5,8.303886925795053,FlexFit Classic Outdoor Sports,Sports & Fitness,FlexFit
P00528,489,4625940.0,335357.0,4290583.0,7.484662576687117,ComfortCraft Modern Home Decor,Home & Kitchen,ComfortCraft
P00529,436,3819360.0,324558.0,3494802.0,8.779661016949152,CasaLiving Ultra Kitchen Appliances,Home & Kitchen,CasaLiving
P00530,450,3631500.0,294555.0,3336945.0,8.646864686468646,KitchenPro Everyday Furniture,Home & Kitchen,KitchenPro
P00531,472,509760.0,36774.0,472986.0,7.108626198083067,RunX Advanced Outdoor Sports,Sports & Fitness,RunX
P00532,409,2016370.0,138286.5,1878083.5,7.230769230769231,PureSkin Premium Fragrances,Beauty & Personal Care,PureSkin
P00533,423,8933760.0,687456.0,8246304.0,7.347670250896058,KitchenPro Everyday Lighting,Home & Kitchen,KitchenPro
P00534,490,10657500.0,824325.0,9833175.0,8.041543026706231,CasaLiving Advanced Home Decor,Home & Kitchen,CasaLiving
P00535,433,714450.0,64020.0,650430.0,9.060283687943262,AuraBeauty Everyday Haircare,Beauty & Personal Care,AuraBeauty
P00536,456,18490800.0,1488185.0,17002615.0,8.169934640522875,Voltix Smart Laptops,Electronics,Voltix
P00537,440,1786400.0,137025.0,1649375.0,7.969283276450512,CasaLiving Elite Home Decor,Home & Kitchen,CasaLiving
P00538,516,3415920.0,276716.0,3139204.0,8.192419825072886,FitCore Elite Sportswear,Sports & Fitness,FitCore
P00539,473,2454870.0,186840.0,2268030.0,7.483870967741935,SportEdge Premium Yoga,Sports & Fitness,SportEdge
P00540,414,2550240.0,205128.0,2345112.0,8.316151202749142,ActivePro Essential Outdoor Sports,Sports & Fitness,ActivePro
P00541,443,150620.0,11441.0,139179.0,7.1172638436482085,ClassicFit Premium Jeans,Fashion,ClassicFit
P00542,465,3129450.0,247327.5,2882122.5,8.099315068493151,StyleCraft Elite Dresses,Fashion,StyleCraft
P00543,466,1891960.0,155701.0,1736259.0,8.245341614906833,PureSkin Pro Fragrances,Beauty & Personal Care,PureSkin
P00544,447,1019160.0,90060.0,929100.0,8.793103448275861,KnowledgeHouse Essential Technology,Books,KnowledgeHouse
P00545,424,585120.0,49818.0,535302.0,7.96875,PageTurner Essential Non-Fiction,Books,PageTurner
P00546,436,4346920.0,345959.0,4000961.0,7.704626334519573,HomeNest Premium Furniture,Home & Kitchen,HomeNest
P00547,439,2032570.0,148854.5,1883715.5,7.844827586206897,RunX Pro Sportswear,Sports & Fitness,RunX
P00548,513,1113210.0,92550.5,1020659.5,8.081395348837209,ModeWear Premium Shirts,Fashion,ModeWear
P00549,446,7332240.0,606636.0,6725604.0,8.344155844155845,Auralink Advanced Tablets,Electronics,Auralink
P00550,376,206800.0,13805.0,192995.0,6.569343065693431,BloomCare Modern Makeup,Beauty & Personal Care,BloomCare
P00551,437,790970.0,65522.0,725448.0,8.083333333333334,KnowledgeHouse Classic Fiction,Books,KnowledgeHouse
P00552,460,1205200.0,95237.0,1109963.0,8.114754098360656,DermaCare Premium Haircare,Beauty & Personal Care,DermaCare
P00553,445,6194400.0,518520.0,5675880.0,8.010204081632653,ComfortCraft Advanced Home Decor,Home & Kitchen,ComfortCraft
P00554,459,1712070.0,139875.0,1572195.0,7.868852459016393,RunX Classic Running,Sports & Fitness,RunX
P00555,436,10137000.0,853275.0,9283725.0,8.637931034482758,KitchenPro Essential Home Decor,Home & Kitchen,KitchenPro
P00556,413,854910.0,63859.5,791050.5,7.463768115942029,PureSkin Essential Haircare,Beauty & Personal Care,PureSkin
P00557,402,7979700.0,621305.0,7358395.0,7.767527675276753,Auralink Elite Accessories,Electronics,Auralink
P00558,418,438900.0,35805.0,403095.0,8.484320557491289,KnowledgeHouse Ultra Academic,Books,KnowledgeHouse
P00559,512,240640.0,21784.5,218855.5,8.987341772151899,GlowPure Advanced Skincare,Beauty & Personal Care,GlowPure
P00560,425,722500.0,59075.0,663425.0,8.222591362126245,HomeNest Classic Storage,Home & Kitchen,HomeNest
P00561,418,2253020.0,173288.5,2079731.5,7.822878228782288,StreetLine Elite Jeans,Fashion,StreetLine
P00562,477,6353640.0,496170.0,5857470.0,8.102310231023102,HomeNest Pro Furniture,Home & Kitchen,HomeNest
P00563,472,264320.0,21364.0,242956.0,8.100303951367781,InsightBooks Advanced Business,Books,InsightBooks
P00564,433,1840250.0,155125.0,1685125.0,8.13167259786477,ModeWear Modern T-Shirts,Fashion,ModeWear
P00565,465,553350.0,42780.5,510569.5,8.003194888178914,RunX Modern Outdoor Sports,Sports & Fitness,RunX
P00566,455,3444350.0,263814.5,3180535.5,7.604501607717042,ModeWear Classic Trousers,Fashion,ModeWear
P00567,443,1089780.0,96555.0,993225.0,8.843537414965986,KnowledgeHouse Everyday Technology,Books,KnowledgeHouse
P00568,457,223930.0,18326.0,205604.0,7.970779220779221,LearnPress Everyday Technology,Books,LearnPress
P00569,432,7992000.0,624375.0,7367625.0,8.208191126279864,UrbanHome Advanced Lighting,Home & Kitchen,UrbanHome
P00570,456,971280.0,80088.0,891192.0,8.36038961038961,LearnPress Elite Non-Fiction,Books,LearnPress
P00571,525,971250.0,75202.5,896047.5,7.904191616766467,CasaLiving Ultra Furniture,Home & Kitchen,CasaLiving
P00572,446,1690340.0,142314.5,1548025.5,8.56401384083045,GlowPure Elite Haircare,Beauty & Personal Care,GlowPure
P00573,464,1958080.0,167534.0,1790546.0,8.448275862068966,AuraBeauty Classic Fragrances,Beauty & Personal Care,AuraBeauty
P00574,457,68550.0,5752.5,62797.5,8.344594594594595,BloomCare Everyday Skincare,Beauty & Personal Care,BloomCare
P00575,454,3191620.0,269600.5,2922019.5,8.554817275747508,FlexFit Everyday Yoga,Sports & Fitness,FlexFit
P00576,473,5240840.0,398880.0,4841960.0,7.562111801242236,KitchenPro Elite Cookware,Home & Kitchen,KitchenPro
P00577,423,241110.0,18439.5,222670.5,7.805755395683454,ReadMore Elite Academic,Books,ReadMore
P00578,461,7975300.0,659995.0,7315305.0,8.45,CasaLiving Everyday Kitchen Appliances,Home & Kitchen,CasaLiving
P00579,449,529820.0,44545.0,485275.0,8.322683706070288,StyleCraft Pro Trousers,Fashion,StyleCraft
P00580,466,1360720.0,121034.0,1239686.0,8.926174496644295,PureSkin Smart Haircare,Beauty & Personal Care,PureSkin
P00581,484,938960.0,79443.0,859517.0,8.172757475083056,LearnPress Classic Academic,Books,LearnPress
P00582,461,2918130.0,240856.5,2677273.5,8.327814569536423,UrbanThread Everyday Trousers,Fashion,UrbanThread
P00583,389,7472690.0,587826.0,6884864.0,7.9921259842519685,FlexFit Advanced Outdoor Sports,Sports & Fitness,FlexFit
P00584,468,2003040.0,147874.0,1855166.0,7.6,BloomCare Essential Personal Care,Beauty & Personal Care,BloomCare
P00585,442,663000.0,59700.0,603300.0,9.003378378378379,ReadMore Pro Non-Fiction,Books,ReadMore
P00586,420,1155000.0,95700.0,1059300.0,8.076923076923077,TrendRoot Everyday Trousers,Fashion,TrendRoot
P00587,447,411240.0,32338.0,378902.0,8.322147651006711,LearnPress Smart Academic,Books,LearnPress
P00588,505,8438550.0,605737.5,7832812.5,7.3584905660377355,KitchenPro Advanced Lighting,Home & Kitchen,KitchenPro
P00589,449,28403740.0,2223589.0,26180151.0,8.389261744966444,Voltix Everyday Accessories,Electronics,Voltix
P00590,457,114250.0,9137.5,105112.5,7.957516339869281,AuraBeauty Pro Personal Care,Beauty & Personal Care,AuraBeauty
P00591,510,17997900.0,1441596.5,16556303.5,8.140625,NovaTech Smart Cameras,Electronics,NovaTech
P00592,496,649760.0,58229.5,591530.5,9.179566563467493,PageTurner Premium Technology,Books,PageTurner
P00593,475,945250.0,74824.0,870426.0,8.003300330033003,BloomCare Everyday Skincare,Beauty & Personal Care,BloomCare
P00594,474,6138300.0,544547.5,5593752.5,8.78594249201278,FitCore Pro Yoga,Sports & Fitness,FitCore
P00595,472,11597040.0,958230.0,10638810.0,8.441358024691358,HomeNest Premium Home Decor,Home & Kitchen,HomeNest
P00596,494,2287220.0,182653.5,2104566.5,8.363363363363364,AuraBeauty Modern Haircare,Beauty & Personal Care,AuraBeauty
P00597,445,2621050.0,222936.5,2398113.5,8.848797250859107,ModeWear Advanced Jeans,Fashion,ModeWear
P00598,430,6144700.0,496577.5,5648122.5,7.976190476190476,SportEdge Premium Running,Sports & Fitness,SportEdge
P00599,473,7345690.0,639836.0,6705854.0,8.118971061093248,FitCore Essential Yoga,Sports & Fitness,FitCore
P00600,453,9916170.0,874505.5,9041664.5,8.181818181818182,HomeNest Modern Home Decor,Home & Kitchen,HomeNest
P00601,450,3334500.0,294177.0,3040323.0,8.442906574394463,CasaLiving Everyday Cookware,Home & Kitchen,CasaLiving
P00602,496,8853600.0,706860.0,8146740.0,7.870967741935484,SportEdge Everyday Gym Equipment,Sports & Fitness,SportEdge
P00603,426,1388760.0,109373.0,1279387.0,8.113553113553113,StreetLine Essential Footwear,Fashion,StreetLine
P00604,475,1904750.0,170826.0,1733924.0,8.603896103896103,FlexFit Premium Outdoor Sports,Sports & Fitness,FlexFit
P00605,483,125580.0,9308.0,116272.0,7.462686567164179,LearnPress Smart Self Help,Books,LearnPress
P00606,406,15172220.0,1195840.0,13976380.0,8.163636363636364,Voltix Everyday Smartwatches,Electronics,Voltix
P00607,447,7219050.0,537795.0,6681255.0,7.448630136986301,ComfortCraft Elite Home Decor,Home & Kitchen,ComfortCraft
P00608,457,2595760.0,206184.0,2389576.0,8.268608414239482,HomeNest Classic Home Decor,Home & Kitchen,HomeNest
P00609,479,13526960.0,1040644.0,12486316.0,7.964169381107492,NovaTech Smart Cameras,Electronics,NovaTech
P00610,480,2688000.0,229880.0,2458120.0,8.082822085889571,ClassicFit Pro Dresses,Fashion,ClassicFit
P00611,454,276940.0,20892.5,256047.5,7.668810289389068,ModeWear Essential T-Shirts,Fashion,ModeWear
P00612,429,3286140.0,259291.0,3026849.0,7.879310344827586,HomeNest Modern Home Decor,Home & Kitchen,HomeNest
P00613,412,70040.0,5822.5,64217.5,8.003472222222221,InsightBooks Essential Business,Books,InsightBooks
P00614,488,1220000.0,97875.0,1122125.0,8.032786885245901,LearnPress Classic Academic,Books,LearnPress
P00615,460,1416800.0,117502.0,1299298.0,8.4,RunX Ultra Running,Sports & Fitness,RunX
P00616,445,2011400.0,168822.0,1842578.0,8.653846153846153,PureSkin Advanced Skincare,Beauty & Personal Care,PureSkin
P00617,535,6676800.0,510432.0,6166368.0,7.788732394366197,ActivePro Ultra Yoga,Sports & Fitness,ActivePro
P00618,489,200490.0,17281.5,183208.5,8.649068322981366,FitCore Premium Gym Equipment,Sports & Fitness,FitCore
P00619,478,13407900.0,1063095.0,12344805.0,7.82258064516129,PixelPro Essential Headphones,Electronics,PixelPro
P00620,447,2391450.0,196612.5,2194837.5,8.72822299651568,StyleCraft Smart Shirts,Fashion,StyleCraft
P00621,389,774110.0,59302.0,714808.0,7.3938223938223935,KnowledgeHouse Everyday Self Help,Books,KnowledgeHouse
P00622,492,37588800.0,2842080.0,34746720.0,7.863924050632911,NovaTech Smart Headphones,Electronics,NovaTech
P00623,480,609600.0,53784.5,555815.5,8.47972972972973,PageTurner Classic Academic,Books,PageTurner
P00624,478,2652900.0,203685.0,2449215.0,7.611464968152866,AuraBeauty Modern Fragrances,Beauty & Personal Care,AuraBeauty
P00625,479,2768620.0,231489.0,2537131.0,7.971698113207547,RunX Pro Yoga,Sports & Fitness,RunX
P00626,475,745750.0,61073.0,684677.0,7.868852459016393,InsightBooks Ultra Academic,Books,InsightBooks
P00627,431,1142150.0,98845.0,1043305.0,8.60344827586207,PureSkin Essential Fragrances,Beauty & Personal Care,PureSkin
P00628,475,8502500.0,689150.0,7813350.0,7.893890675241158,RunX Advanced Running,Sports & Fitness,RunX
P00629,483,32254740.0,2788065.0,29466675.0,8.36923076923077,NovaTech Premium Cameras,Electronics,NovaTech
P00630,447,2087490.0,178627.5,1908862.5,8.079470198675496,DermaCare Premium Personal Care,Beauty & Personal Care,DermaCare
P00631,491,972180.0,69795.0,902385.0,7.315112540192926,AuraBeauty Pro Haircare,Beauty & Personal Care,AuraBeauty
P00632,448,7580160.0,626040.0,6954120.0,8.116438356164384,UrbanHome Everyday Furniture,Home & Kitchen,UrbanHome
P00633,488,1073600.0,85250.0,988350.0,8.025078369905955,LearnPress Advanced Non-Fiction,Books,LearnPress
P00634,397,623290.0,49141.0,574149.0,7.843866171003717,SportEdge Essential Gym Equipment,Sports & Fitness,SportEdge
P00635,396,8755560.0,694254.0,8061306.0,7.811320754716981,KitchenPro Premium Kitchen Appliances,Home & Kitchen,KitchenPro
P00636,456,218880.0,17232.0,201648.0,7.716666666666667,PureSkin Premium Fragrances,Beauty & Personal Care,PureSkin
P00637,419,7579710.0,668425.5,6911284.5,8.617021276595745,RunX Modern Yoga,Sports & Fitness,RunX
P00638,459,3873960.0,296666.0,3577294.0,7.7,HomeNest Everyday Home Decor,Home & Kitchen,HomeNest
P00639,446,1828600.0,156620.0,1671980.0,8.728813559322035,AuraBeauty Elite Makeup,Beauty & Personal Care,AuraBeauty
P00640,418,388740.0,31387.5,357352.5,7.772108843537415,StyleCraft Smart Trousers,Fashion,StyleCraft
P00641,398,2459640.0,211356.0,2248284.0,8.461538461538462,StreetLine Modern Shirts,Fashion,StreetLine
P00642,436,9731520.0,902844.0,8828676.0,9.123376623376624,HomeNest Elite Lighting,Home & Kitchen,HomeNest
P00643,437,122360.0,10304.0,112056.0,8.508474576271187,KnowledgeHouse Smart Business,Books,KnowledgeHouse
P00644,440,308000.0,21910.0,286090.0,7.189655172413793,KnowledgeHouse Modern Self Help,Books,KnowledgeHouse
P00645,482,414520.0,36464.0,378056.0,8.375796178343949,FlexFit Modern Outdoor Sports,Sports & Fitness,FlexFit
P00646,419,8409330.0,755635.5,7653694.5,9.301470588235293,KitchenPro Elite Cookware,Home & Kitchen,KitchenPro
P00647,455,668850.0,47922.0,620928.0,7.34006734006734,ModeWear Modern Jackets,Fashion,ModeWear
P00648,453,5200440.0,450016.0,4750424.0,8.617363344051446,RunX Advanced Sportswear,Sports & Fitness,RunX
P00649,457,543830.0,45696.0,498134.0,8.403225806451612,ModeWear Advanced Trousers,Fashion,ModeWear
P00650,437,1485800.0,108460.0,1377340.0,7.166064981949458,ActivePro Modern Outdoor Sports,Sports & Fitness,ActivePro
P00651,394,6185800.0,520455.0,5665345.0,8.736263736263735,Auralink Everyday Accessories,Electronics,Auralink
P00652,439,7621040.0,607600.0,7013440.0,7.774086378737541,FitCore Pro Sportswear,Sports & Fitness,FitCore
P00653,417,5312580.0,412139.0,4900441.0,7.826855123674911,ActivePro Elite Outdoor Sports,Sports & Fitness,ActivePro
P00654,477,310050.0,25350.0,284700.0,7.983050847457627,KnowledgeHouse Pro Self Help,Books,KnowledgeHouse
P00655,453,24398580.0,1890486.0,22508094.0,7.632450331125828,Auralink Everyday Headphones,Electronics,Auralink
P00656,448,30656640.0,2586654.0,28069986.0,8.112903225806452,Auralink Classic Tablets,Electronics,Auralink
P00657,489,2577030.0,188402.5,2388627.5,7.756410256410256,CasaLiving Classic Storage,Home & Kitchen,CasaLiving
P00658,439,4073920.0,315520.0,3758400.0,7.748344370860927,FlexFit Essential Outdoor Sports,Sports & Fitness,FlexFit
P00659,493,793730.0,60697.0,733033.0,7.628205128205129,BloomCare Elite Personal Care,Beauty & Personal Care,BloomCare
P00660,427,10380370.0,878806.5,9501563.5,8.460144927536232,CasaLiving Pro Home Decor,Home & Kitchen,CasaLiving
P00661,464,236640.0,17850.0,218790.0,7.590759075907591,InsightBooks Advanced Non-Fiction,Books,InsightBooks
P00662,471,6123000.0,568750.0,5554250.0,9.006514657980455,FitCore Advanced Sportswear,Sports & Fitness,FitCore
P00663,464,473280.0,34986.0,438294.0,7.508650519031142,TrendRoot Pro Trousers,Fashion,TrendRoot
P00664,439,7603480.0,661624.0,6941856.0,8.67003367003367,SportEdge Pro Running,Sports & Fitness,SportEdge
P00665,456,177840.0,15600.0,162240.0,8.820754716981131,ModeWear Elite Footwear,Fashion,ModeWear
P00666,488,9706320.0,788638.5,8917681.5,8.507246376811594,ActivePro Premium Yoga,Sports & Fitness,ActivePro
P00667,462,1044120.0,88253.0,955867.0,8.451178451178452,UrbanThread Essential Footwear,Fashion,UrbanThread
P00668,456,6146880.0,498086.0,5648794.0,8.322259136212624,CasaLiving Pro Storage,Home & Kitchen,CasaLiving
P00669,455,573300.0,47754.0,525546.0,8.778135048231512,KnowledgeHouse Everyday Fiction,Books,KnowledgeHouse
P00670,457,9171990.0,803803.5,8368186.5,9.017241379310345,CasaLiving Smart Kitchen Appliances,Home & Kitchen,CasaLiving
P00671,526,7148340.0,551074.5,6597265.5,7.859195402298851,RunX Advanced Running,Sports & Fitness,RunX
P00672,448,3870720.0,312336.0,3558384.0,7.9491525423728815,HomeNest Everyday Kitchen Appliances,Home & Kitchen,HomeNest
P00673,476,8877400.0,718957.5,8158442.5,8.26923076923077,UrbanHome Pro Lighting,Home & Kitchen,UrbanHome
P00674,502,2058200.0,170355.0,1887845.0,8.25077399380805,BloomCare Premium Fragrances,Beauty & Personal Care,BloomCare
P00675,460,3151000.0,252422.5,2898577.5,7.904761904761905,ClassicFit Smart Footwear,Fashion,ClassicFit
P00676,438,4231080.0,335202.0,3895878.0,7.951388888888889,RunX Smart Running,Sports & Fitness,RunX
P00677,464,7340480.0,637546.0,6702934.0,8.54368932038835,ComfortCraft Advanced Cookware,Home & Kitchen,ComfortCraft
P00678,470,11444500.0,883905.0,10560595.0,7.843450479233227,KitchenPro Elite Furniture,Home & Kitchen,KitchenPro
P00679,447,3745860.0,318859.0,3427001.0,8.311475409836065,KitchenPro Smart Furniture,Home & Kitchen,KitchenPro
P00680,441,515970.0,43758.0,472212.0,8.419243986254296,NovaTech Elite Smartphones,Electronics,NovaTech
P00681,397,1659460.0,144628.0,1514832.0,8.452830188679245,BloomCare Essential Makeup,Beauty & Personal Care,BloomCare
P00682,488,4577440.0,363944.0,4213496.0,8.183279742765274,KitchenPro Everyday Storage,Home & Kitchen,KitchenPro
P00683,453,32244540.0,2651455.0,29593085.0,8.03225806451613,TechSphere Elite Tablets,Electronics,TechSphere
P00684,431,956820.0,73704.0,883116.0,7.618243243243243,InsightBooks Classic Non-Fiction,Books,InsightBooks
P00685,500,255000.0,20884.5,234115.5,8.157099697885196,InsightBooks Modern Non-Fiction,Books,InsightBooks
P00686,506,1270060.0,104039.5,1166020.5,8.19277108433735,StreetLine Smart Dresses,Fashion,StreetLine
P00687,442,1648660.0,134280.0,1514380.0,8.356401384083044,ModeWear Smart Trousers,Fashion,ModeWear
P00688,417,2014110.0,161805.0,1852305.0,7.870036101083032,PureSkin Advanced Makeup,Beauty & Personal Care,PureSkin
P00689,413,30186170.0,2426588.0,27759582.0,8.279569892473118,Voltix Smart Cameras,Electronics,Voltix
P00690,473,387860.0,29889.0,357971.0,8.069306930693068,InsightBooks Premium Non-Fiction,Books,InsightBooks
P00691,442,923780.0,71373.5,852406.5,7.6909090909090905,LearnPress Essential Self Help,Books,LearnPress
P00692,411,3357870.0,277371.5,3080498.5,8.476702508960573,NovaTech Advanced Smartwatches,Electronics,NovaTech
P00693,458,531280.0,39962.0,491318.0,7.713815789473684,InsightBooks Essential Fiction,Books,InsightBooks
P00694,441,1838970.0,133023.0,1705947.0,7.320819112627986,HomeNest Pro Kitchen Appliances,Home & Kitchen,HomeNest
P00695,454,785420.0,65567.0,719853.0,8.023255813953488,TrendRoot Everyday Dresses,Fashion,TrendRoot
P00696,441,185220.0,16191.0,169029.0,8.917525773195877,InsightBooks Elite Self Help,Books,InsightBooks
P00697,472,1774720.0,147580.0,1627140.0,8.62012987012987,StyleCraft Essential Jackets,Fashion,StyleCraft
P00698,480,14500800.0,1235589.0,13265211.0,8.681672025723472,PixelPro Essential Smartphones,Electronics,PixelPro
P00699,445,6577100.0,502520.0,6074580.0,7.636986301369863,UrbanHome Ultra Home Decor,Home & Kitchen,UrbanHome
P00700,457,2618610.0,221751.0,2396859.0,7.919354838709677,SportEdge Pro Sportswear,Sports & Fitness,SportEdge
P00701,467,943340.0,73932.0,869408.0,8.003246753246753,StreetLine Classic Footwear,Fashion,StreetLine
P00702,521,1771400.0,154870.0,1616530.0,8.75,GlowPure Premium Personal Care,Beauty & Personal Care,GlowPure
P00703,491,5101490.0,416639.0,4684851.0,8.288690476190476,FitCore Pro Gym Equipment,Sports & Fitness,FitCore
P00704,455,364000.0,30960.0,333040.0,8.22884012539185,PageTurner Everyday Non-Fiction,Books,PageTurner
P00705,476,4345880.0,310876.5,4035003.5,7.300319488817891,UrbanHome Everyday Storage,Home & Kitchen,UrbanHome
P00706,432,851040.0,74564.5,776475.5,8.882978723404255,PageTurner Modern Self Help,Books,PageTurner
P00707,480,1435200.0,116311.0,1318889.0,8.146258503401361,BloomCare Ultra Personal Care,Beauty & Personal Care,BloomCare
P00708,482,1098960.0,85500.0,1013460.0,7.996688741721854,AuraBeauty Pro Makeup,Beauty & Personal Care,AuraBeauty
P00709,466,2180880.0,165906.0,2014974.0,7.920792079207921,StreetLine Elite Jeans,Fashion,StreetLine
P00710,465,1185750.0,98302.5,1087447.5,8.177257525083611,GlowPure Pro Makeup,Beauty & Personal Care,GlowPure
P00711,490,7114800.0,529980.0,6584820.0,7.477611940298507,UrbanHome Everyday Furniture,Home & Kitchen,UrbanHome
P00712,472,556960.0,47672.0,509288.0,8.426229508196721,InsightBooks Smart Business,Books,InsightBooks
P00713,390,3533400.0,283125.0,3250275.0,8.078358208955224,RunX Everyday Yoga,Sports & Fitness,RunX
P00714,405,2170800.0,202876.0,1967924.0,9.011406844106464,UrbanThread Elite Jeans,Fashion,UrbanThread
P00715,446,316660.0,23607.5,293052.5,7.842105263157895,UrbanThread Advanced Jeans,Fashion,UrbanThread
P00716,468,27031680.0,2090912.0,24940768.0,7.557755775577558,Voltix Advanced Headphones,Electronics,Voltix
P00717,498,27579240.0,2270580.0,25308660.0,7.783171521035599,PixelPro Essential Smartwatches,Electronics,PixelPro
P00718,465,1315950.0,100040.5,1215909.5,8.056478405315614,HomeNest Essential Storage,Home & Kitchen,HomeNest
P00719,410,6396000.0,494520.0,5901480.0,7.562724014336918,HomeNest Everyday Storage,Home & Kitchen,HomeNest
P00720,488,1610400.0,129195.0,1481205.0,7.8125,GlowPure Smart Skincare,Beauty & Personal Care,GlowPure
