order_id,product_id,quantity,unit_price,discount_pct
O044931,P00467,4,13750.0,0
O044931,P00685,1,510.0,0
O044931,P00505,1,26760.0,15
O044931,P00548,1,2170.0,0
O044932,P00575,1,7030.0,0
O044933,P00027,1,670.0,0
O044933,P00390,1,1710.0,25
O044933,P00871,1,9600.0,0
O044933,P00006,2,45380.0,15
O044934,P00318,1,1670.0,10
O044934,P00095,1,2080.0,25
O044934,P00909,1,2960.0,0
O044935,P00960,1,11350.0,10
O044935,P00182,1,13710.0,20
O044935,P00811,1,3000.0,5
O044936,P00447,2,15400.0,10
O044936,P00245,1,21150.0,5
O044936,P00316,3,8660.0,5
O044936,P00835,1,9530.0,10
O044936,P00203,2,2000.0,0
O044937,P00090,2,510.0,0
O044938,P00346,1,2100.0,5
O044938,P00211,1,22450.0,15
O044938,P00228,1,5190.0,15
O044939,P00965,2,19690.0,15
O044939,P00860,3,1270.0,20
O044939,P00259,4,16730.0,10
O044940,P00935,2,2570.0,10
O044940,P00091,1,5000.0,25
O044940,P00330,4,2120.0,10
O044941,P00873,1,20110.0,20
O044941,P00752,1,18850.0,25
O044941,P00361,1,2170.0,10
O044942,P00368,1,2170.0,5
O044942,P00634,2,1570.0,0
O044943,P00911,2,6000.0,10
O044943,P00208,2,870.0,10
O044943,P00569,1,18500.0,10
O044943,P00968,4,450.0,25
O044943,P00451,1,12490.0,5
O044944,P00342,1,790.0,15
O044944,P00886,1,6100.0,20
O044944,P00463,1,2360.0,25
O044944,P00221,1,3760.0,10
O044944,P00836,1,1910.0,0
O044945,P00787,3,3650.0,0
O044945,P00597,2,5890.0,0
O044945,P00166,1,6420.0,0
O044945,P00534,3,21750.0,0
O044945,P00790,3,2440.0,5
O044946,P00890,2,2260.0,10
O044947,P00309,1,1550.0,15
O044947,P00161,2,4780.0,10
O044948,P00476,1,4170.0,15
O044948,P00334,2,77320.0,0
O044948,P00504,2,1670.0,0
O044948,P00424,1,1300.0,5
O044949,P00503,1,2220.0,15
O044949,P00597,2,5890.0,0
O044949,P00137,2,620.0,5
O044950,P00653,2,12740.0,25
O044951,P00686,1,2510.0,0
O044951,P00714,1,5360.0,0
O044951,P00303,3,24340.0,10
O044952,P00979,1,6560.0,20
O044952,P00896,1,4570.0,20
O044952,P00509,3,37800.0,15
O044952,P00865,1,7340.0,10
O044953,P00393,3,3290.0,5
O044953,P00707,2,2990.0,0
O044953,P00675,1,6850.0,25
O044953,P00842,1,1960.0,25
O044954,P00828,3,16090.0,0
O044954,P00052,2,3140.0,10
O044954,P00590,1,250.0,10
O044954,P00390,1,1710.0,25
O044955,P00072,3,28980.0,5
O044955,P00012,2,22630.0,20
O044956,P00994,1,16770.0,10
O044956,P00959,3,1310.0,5
O044956,P00977,2,18060.0,5
O044957,P00799,1,67360.0,25
O044958,P00433,2,2980.0,0
O044958,P00346,1,2100.0,20
O044959,P00489,1,2660.0,10
O044959,P00062,1,14540.0,0
O044959,P00701,1,2020.0,0
O044959,P00883,1,5810.0,20
O044959,P00376,1,4080.0,10
O044960,P00295,1,1120.0,0
O044960,P00061,1,14550.0,15
O044960,P00106,1,2040.0,5
O044960,P00277,1,3420.0,0
O044961,P00298,1,70440.0,0
O044962,P00863,1,1780.0,25
O044962,P00785,3,3240.0,15
O044963,P00111,3,4970.0,0
O044963,P00555,1,23250.0,10
O044963,P00735,1,4670.0,5
O044963,P00452,2,3030.0,10
O044963,P00553,1,13920.0,10
O044964,P00169,1,6640.0,10
O044964,P00732,1,17650.0,20
O044964,P00642,1,22320.0,0
O044964,P00702,1,3400.0,0
O044965,P00644,1,700.0,15
O044965,P00875,1,65300.0,15
O044965,P00788,2,690.0,10
O044965,P00232,1,3820.0,20
O044965,P00306,2,2850.0,5
O044966,P00373,1,1790.0,20
O044966,P00257,1,2670.0,0
O044966,P00364,1,1110.0,15
O044966,P00336,1,940.0,20
O044966,P00341,1,2410.0,5
O044967,P00867,1,1380.0,10
O044968,P00114,2,7840.0,20
O044968,P00786,1,6280.0,15
O044968,P00145,2,7430.0,25
O044968,P00263,2,11310.0,15
O044969,P00709,2,4680.0,5
O044969,P00288,1,1570.0,0
O044969,P00041,1,74380.0,5
O044969,P00681,2,4180.0,20
O044970,P00300,1,1320.0,0
O044971,P00389,1,8800.0,10
O044972,P00790,2,2440.0,0
O044972,P00246,4,2200.0,0
O044972,P00209,1,11350.0,5
O044972,P00668,1,13480.0,25
O044973,P00295,1,1120.0,0
O044974,P00105,3,7650.0,0
O044974,P00179,1,3570.0,15
O044974,P00005,1,740.0,10
O044974,P00301,1,17380.0,10
O044975,P00478,3,7830.0,10
O044975,P00925,4,3880.0,10
O044976,P00952,1,16070.0,5
O044977,P00367,2,2270.0,25
O044977,P00315,1,1140.0,10
O044977,P00526,1,2210.0,5
O044977,P00211,3,22450.0,0
O044977,P00676,1,9660.0,0
O044978,P00541,1,340.0,0
O044979,P00248,1,1260.0,0
O044979,P00655,1,53860.0,10
O044979,P00817,2,570.0,10
O044979,P00188,2,12330.0,5
O044979,P00933,1,13170.0,5
O044980,P00447,1,15400.0,0
O044981,P00730,1,73570.0,0
O044982,P00319,2,5500.0,0
O044982,P00089,1,5110.0,5
O044983,P00964,1,900.0,15
O044983,P00740,1,8960.0,0
O044983,P00220,2,2070.0,5
O044984,P00045,1,3890.0,10
O044984,P00804,1,5550.0,10
O044984,P00147,1,760.0,15
O044984,P00814,1,4500.0,15
O044985,P00305,2,2060.0,15
O044985,P00073,1,1140.0,5
O044986,P00767,2,10200.0,10
O044986,P00040,1,2430.0,0
O044987,P00059,3,22470.0,0
O044987,P00758,1,890.0,5
O044988,P00097,3,1190.0,10
O044988,P00231,2,5040.0,10
O044988,P00969,1,12560.0,5
O044989,P00206,1,2500.0,10
O044990,P00627,2,2650.0,25
O044990,P00971,1,4840.0,5
O044991,P00505,1,26760.0,10
O044992,P00302,1,3940.0,0
O044992,P00511,1,5730.0,5
O044992,P00480,1,77110.0,0
O044993,P00120,2,22300.0,0
O044993,P00702,1,3400.0,10
O044993,P00860,2,1270.0,0
O044993,P00827,1,58470.0,5
O044993,P00153,2,1360.0,0
O044994,P00965,1,19690.0,5
O044994,P00152,1,8410.0,5
O044994,P00127,1,2340.0,5
O044995,P00858,1,7180.0,0
O044995,P00678,1,24350.0,0
O044995,P00106,1,2040.0,10
O044995,P00831,3,1760.0,0
O044996,P00591,3,35290.0,5
O044996,P00394,1,780.0,5
O044997,P00181,1,49140.0,0
O044997,P00386,1,1680.0,0
O044997,P00756,1,10240.0,5
O044997,P00034,1,4660.0,0
O044998,P00692,1,8170.0,15
O044998,P00313,1,4150.0,0
O044998,P00066,1,1330.0,15
O044998,P00848,2,570.0,10
O044999,P00974,1,2420.0,15
O044999,P00120,1,22300.0,0
O044999,P00164,2,420.0,10
O044999,P00315,1,1140.0,0
O044999,P00253,1,45840.0,0
O045000,P00992,2,8120.0,0
O045000,P00705,4,9130.0,10
O045000,P00055,1,3520.0,20
O045000,P00676,2,9660.0,0
O045000,P00088,1,15770.0,10
O045001,P00746,3,2120.0,20
O045001,P00947,1,9240.0,10
O045001,P00929,2,1010.0,0
O045001,P00853,1,23720.0,20
O045001,P00208,1,870.0,0
O045002,P00574,2,150.0,25
O045002,P00729,1,22780.0,10
O045002,P00191,2,20090.0,5
O045002,P00691,3,2090.0,0
O045003,P00357,2,1300.0,15
O045003,P00491,1,78160.0,5
O045003,P00535,1,1650.0,10
O045004,P00685,1,510.0,0
O045004,P00825,3,9100.0,10
O045004,P00224,1,36060.0,10
O045004,P00728,1,41820.0,0
O045005,P00059,1,22470.0,10
O045005,P00812,1,4980.0,10
O045005,P00825,1,9100.0,10
O045005,P00773,1,69970.0,0
O045005,P00249,4,19010.0,20
O045006,P00073,1,1140.0,0
O045006,P00829,1,22370.0,10
O045006,P00605,1,260.0,5
O045007,P00738,1,1150.0,0
O045008,P00127,1,2340.0,5
O045008,P00336,2,940.0,0
O045009,P00741,2,3380.0,25
O045010,P00661,1,510.0,0
O045011,P00747,1,14910.0,0
O045011,P00704,1,800.0,5
O045011,P00414,1,750.0,10
O045011,P00430,2,7320.0,10
O045011,P00999,1,720.0,0
O045012,P00364,3,1110.0,15
O045012,P00986,1,4420.0,0
O045012,P00516,2,610.0,15
O045012,P00066,1,1330.0,15
O045013,P00322,1,23960.0,20
O045013,P00799,1,67360.0,25
O045014,P00480,4,77110.0,10
O045014,P00760,2,14440.0,0
O045014,P00494,1,7980.0,10
O045015,P00538,1,6620.0,0
O045015,P00578,2,17300.0,15
O045015,P00730,2,73570.0,0
O045015,P00138,1,69240.0,0
O045016,P00131,2,1330.0,10
O045017,P00731,2,10860.0,0
O045017,P00386,1,1680.0,10
O045018,P00168,1,860.0,20
O045018,P00702,1,3400.0,15
O045018,P00787,1,3650.0,5
O045019,P00710,1,2550.0,10
O045020,P00398,1,6700.0,10
O045021,P00594,2,12950.0,10
O045021,P00751,2,7590.0,15
O045021,P00032,1,8240.0,10
O045021,P00628,1,17900.0,5
O045022,P00320,3,7550.0,5
O045022,P00020,1,830.0,5
O045022,P00752,1,18850.0,10
O045022,P00943,2,1020.0,20
O045022,P00251,1,14870.0,0
O045023,P00212,1,18480.0,0
O045023,P00399,1,4840.0,0
O045023,P00670,2,20070.0,5
O045023,P00442,3,19970.0,10
O045023,P00504,1,1670.0,0
O045024,P00300,1,1320.0,15
O045024,P00765,1,1940.0,10
O045025,P00348,1,540.0,5
O045025,P00135,1,4830.0,10
O045025,P00329,1,1400.0,10
O045025,P00107,1,2450.0,5
O045026,P00738,1,1150.0,5
O045026,P00799,4,67360.0,15
O045026,P00242,1,2840.0,0
O045027,P00455,1,4660.0,10
O045027,P00051,1,5020.0,25
O045028,P00832,2,21130.0,5
O045028,P00678,3,24350.0,0
O045028,P00689,1,73090.0,15
O045028,P00351,4,12560.0,15
O045029,P00534,1,21750.0,10
O045029,P00673,1,18650.0,5
O045029,P00584,1,4280.0,0
O045030,P00239,2,15710.0,0
O045030,P00421,1,860.0,5
O045030,P00019,2,9870.0,15
O045030,P00969,2,12560.0,0
O045031,P00773,1,69970.0,5
O045031,P00907,2,7020.0,5
O045032,P00993,2,6530.0,5
O045032,P00056,3,3430.0,5
O045033,P00348,3,540.0,0
O045033,P00493,1,23040.0,10
O045034,P00507,2,23150.0,10
O045035,P00649,2,1190.0,5
O045035,P00494,2,7980.0,0
O045035,P00005,1,740.0,10
O045036,P00278,1,19990.0,25
O045036,P00153,1,1360.0,20
O045036,P00175,3,4170.0,0
O045037,P00708,3,2280.0,15
O045037,P00453,1,660.0,10
O045038,P00737,1,1180.0,0
O045038,P00490,1,11400.0,0
O045038,P00916,1,55190.0,10
O045038,P00261,2,6680.0,10
O045039,P00024,1,17130.0,0
O045039,P00737,1,1180.0,15
O045039,P00658,1,9280.0,15
O045039,P00367,1,2270.0,10
O045039,P00890,1,2260.0,15
O045040,P00478,1,7830.0,5
O045040,P00540,4,6160.0,10
O045040,P00183,1,2710.0,5
O045041,P00857,1,4620.0,0
O045041,P00277,3,3420.0,0
O045042,P00551,1,1810.0,5
O045042,P00862,1,1670.0,0
O045043,P00685,2,510.0,5
O045043,P00412,1,2790.0,15
O045043,P00952,1,16070.0,10
O045044,P00907,1,7020.0,0
O045045,P00366,2,5810.0,5
O045046,P00861,1,840.0,5
O045046,P00201,2,46090.0,5
O045047,P00241,1,1680.0,0
O045048,P00857,1,4620.0,0
O045048,P00438,1,11180.0,5
O045048,P00620,3,5350.0,15
O045048,P00672,1,8640.0,10
O045049,P00720,1,3300.0,5
O045049,P00544,2,2280.0,25
O045049,P00751,1,7590.0,0
O045050,P00145,1,7430.0,15
O045050,P00654,2,650.0,0
O045051,P00016,1,4780.0,0
O045051,P00313,1,4150.0,10
O045051,P00088,1,15770.0,20
O045052,P00562,2,13320.0,0
O045052,P00932,1,660.0,10
O045053,P00276,1,14960.0,5
O045053,P00878,3,1700.0,20
O045053,P00413,1,7620.0,20
O045054,P00702,1,3400.0,15
O045055,P00376,2,4080.0,20
O045055,P00336,3,940.0,15
O045055,P00414,3,750.0,15
O045055,P00737,1,1180.0,15
O045056,P00938,4,2270.0,10
O045056,P00565,3,1190.0,0
O045056,P00470,1,9110.0,5
O045057,P00683,1,71180.0,0
O045057,P00862,1,1670.0,0
O045057,P00449,1,300.0,10
O045057,P00198,2,5210.0,0
O045057,P00006,1,45380.0,5
O045058,P00716,2,57760.0,5
O045058,P00416,1,1620.0,10
O045059,P00354,1,2690.0,25
O045060,P00877,1,790.0,10
O045060,P00888,2,5710.0,0
O045060,P00489,1,2660.0,0
O045061,P00248,1,1260.0,5
O045062,P00849,2,40670.0,5
O045062,P00505,2,26760.0,0
O045063,P00696,1,420.0,20
O045063,P00806,1,750.0,0
O045063,P00953,1,60060.0,5
O045064,P00197,2,13450.0,0
O045064,P00092,2,2420.0,20
O045064,P00251,1,14870.0,20
O045065,P00237,1,850.0,10
O045066,P00538,1,6620.0,0
O045066,P00143,3,530.0,25
O045066,P00475,1,18720.0,5
O045066,P00505,1,26760.0,25
O045066,P00727,2,11850.0,0
O045067,P00923,2,550.0,0
O045067,P00654,1,650.0,10
O045067,P00897,1,3090.0,0
O045067,P00588,1,16710.0,15
O045067,P00106,1,2040.0,5
O045068,P00037,1,5270.0,15
O045069,P00642,2,22320.0,0
O045069,P00113,2,910.0,25
O045069,P00207,1,50690.0,10
O045069,P00317,1,53890.0,0
O045070,P00636,2,480.0,5
O045070,P00731,1,10860.0,20
O045071,P00638,1,8440.0,5
O045071,P00879,1,3280.0,20
O045072,P00495,1,180.0,0
O045072,P00190,1,5410.0,0
O045072,P00238,1,510.0,10
O045072,P00452,1,3030.0,10
O045073,P00136,1,50270.0,15
O045074,P00180,1,5200.0,5
O045074,P00153,1,1360.0,0
O045074,P00577,3,570.0,10
O045074,P00608,1,5680.0,0
O045074,P00950,2,44320.0,5
O045075,P00948,1,2700.0,25
O045075,P00686,1,2510.0,15
O045076,P00126,2,13790.0,15
O045077,P00248,4,1260.0,10
O045077,P00082,1,21930.0,0
O045077,P00638,1,8440.0,20
O045077,P00187,2,6140.0,0
O045078,P00709,1,4680.0,15
O045078,P00794,2,9850.0,0
O045079,P00517,2,2250.0,15
O045080,P00211,1,22450.0,0
O045080,P00451,1,12490.0,0
O045080,P00300,2,1320.0,0
O045081,P00018,1,240.0,15
O045081,P00259,1,16730.0,10
O045081,P00831,1,1760.0,0
O045081,P00507,2,23150.0,5
O045081,P00459,1,2200.0,10
O045082,P00440,1,8610.0,5
O045083,P00412,3,2790.0,5
O045083,P00820,2,1360.0,5
O045083,P00560,2,1700.0,0
O045083,P00426,1,2190.0,5
O045083,P00135,1,4830.0,15
O045084,P00787,2,3650.0,20
O045084,P00660,3,24310.0,0
O045084,P00448,2,1530.0,0
O045084,P00940,2,22310.0,0
O045085,P00084,1,560.0,10
O045085,P00205,3,330.0,5
O045085,P00582,3,6330.0,25
O045085,P00063,1,1870.0,0
O045086,P00701,3,2020.0,15
O045086,P00110,1,78440.0,0
O045086,P00881,4,8570.0,5
O045087,P00260,2,5560.0,15
O045087,P00742,1,4970.0,10
O045088,P00487,1,470.0,5
O045088,P00886,1,6100.0,10
O045089,P00110,1,78440.0,0
O045089,P00368,1,2170.0,0
O045089,P00455,1,4660.0,0
O045090,P01000,1,2110.0,25
O045090,P00210,1,2240.0,5
O045090,P00846,1,1860.0,0
O045090,P00570,1,2130.0,10
O045091,P00844,1,10930.0,25
O045091,P00816,1,27480.0,5
O045091,P00628,2,17900.0,15
O045091,P00022,1,16260.0,0
O045092,P00929,3,1010.0,20
O045093,P00411,1,8600.0,5
O045093,P00873,2,20110.0,0
O045094,P00531,2,1080.0,25
O045094,P00659,1,1610.0,5
O045094,P00978,1,2540.0,10
O045094,P00969,3,12560.0,0
O045094,P00867,2,1380.0,20
O045095,P00160,1,2320.0,0
O045095,P00418,2,2000.0,10
O045095,P00568,1,490.0,0
O045095,P00055,1,3520.0,5
O045095,P00611,1,610.0,0
O045096,P00480,1,77110.0,0
O045096,P00879,1,3280.0,0
O045096,P00792,1,6320.0,10
O045096,P00535,3,1650.0,0
O045096,P00548,1,2170.0,10
O045097,P00816,1,27480.0,10
O045097,P00477,3,300.0,0
O045097,P00808,1,5160.0,10
O045097,P00798,1,1050.0,10
O045098,P00572,1,3790.0,10
O045099,P00420,3,1600.0,15
O045099,P00483,2,6050.0,5
O045100,P00762,2,390.0,0
O045101,P00478,1,7830.0,20
O045102,P00809,2,12050.0,20
O045102,P00276,1,14960.0,0
O045102,P00758,3,890.0,10
O045103,P00230,1,1760.0,10
O045104,P00814,1,4500.0,5
O045104,P00172,1,69260.0,5
O045104,P00902,4,6790.0,0
O045105,P00478,2,7830.0,0
O045106,P00974,1,2420.0,0
O045106,P00352,1,11140.0,15
O045106,P00078,2,3550.0,20
O045106,P00514,3,39680.0,25
O045106,P00485,2,680.0,10
O045107,P00405,4,1200.0,10
O045107,P00380,2,19100.0,10
O045107,P00374,1,14620.0,5
O045108,P00106,2,2040.0,0
O045108,P00278,2,19990.0,0
O045109,P00387,1,1860.0,10
O045109,P00599,1,15530.0,0
O045109,P00890,1,2260.0,5
O045109,P00815,2,1050.0,10
O045110,P00270,1,1460.0,10
O045110,P00157,2,7230.0,0
O045110,P00742,1,4970.0,25
O045110,P00470,1,9110.0,10
O045111,P00144,2,17600.0,10
O045111,P00491,1,78160.0,0
O045111,P00119,1,480.0,10
O045111,P00984,1,290.0,20
O045111,P00113,1,910.0,15
O045112,P00508,3,74560.0,10
O045112,P00457,1,2470.0,0
O045112,P00001,1,1100.0,0
O045113,P00006,1,45380.0,10
O045113,P00737,1,1180.0,0
O045113,P00208,1,870.0,0
O045113,P00316,1,8660.0,10
O045113,P00041,1,74380.0,0
O045114,P00850,2,2120.0,10
O045114,P00280,1,10690.0,10
O045114,P00067,1,20080.0,5
O045114,P00398,2,6700.0,20
O045114,P00959,2,1310.0,10
O045115,P00515,1,21350.0,10
O045115,P00263,1,11310.0,0
O045115,P00270,1,1460.0,5
O045116,P00741,2,3380.0,10
O045116,P00388,4,3530.0,0
O045116,P00106,1,2040.0,0
O045116,P00760,1,14440.0,5
O045116,P00963,1,990.0,0
O045117,P00159,2,3750.0,0
O045118,P00469,1,1570.0,25
O045118,P00280,1,10690.0,20
O045118,P00442,1,19970.0,5
O045119,P00803,1,16540.0,10
O045119,P00622,3,76400.0,10
O045120,P00639,2,4100.0,0
O045120,P00620,1,5350.0,15
O045120,P00011,2,70310.0,5
O045120,P00943,2,1020.0,20
O045120,P00291,3,2510.0,15
O045121,P00511,1,5730.0,10
O045121,P00200,1,11110.0,10
O045121,P00175,1,4170.0,0
O045122,P00810,1,14200.0,0
O045122,P00647,2,1470.0,10
O045123,P00630,1,4670.0,10
O045123,P00343,2,2320.0,0
O045124,P00919,1,5640.0,0
O045124,P00056,1,3430.0,0
O045124,P00233,1,3100.0,0
O045124,P00177,2,17640.0,10
O045124,P00629,1,66780.0,5
O045125,P00972,1,15440.0,5
O045126,P00056,1,3430.0,0
O045126,P00215,1,920.0,20
O045126,P00353,1,1590.0,0
O045126,P00672,1,8640.0,10
O045127,P00183,1,2710.0,10
O045127,P00337,1,21460.0,15
O045127,P00464,1,650.0,10
O045128,P00831,1,1760.0,0
O045128,P00706,1,1970.0,10
O045128,P00622,1,76400.0,0
O045128,P00825,2,9100.0,10
O045129,P00701,2,2020.0,10
O045129,P00078,3,3550.0,0
O045129,P00409,1,67880.0,10
O045129,P00440,1,8610.0,0
O045129,P00659,3,1610.0,0
O045130,P00729,3,22780.0,10
O045130,P00750,3,18980.0,0
O045130,P00963,1,990.0,5
O045131,P00503,1,2220.0,5
O045131,P00876,1,2030.0,0
O045131,P00193,1,13200.0,10
O045131,P00391,2,5180.0,0
O045131,P00335,1,7750.0,10
O045132,P00131,1,1330.0,10
O045132,P00201,1,46090.0,15
O045132,P00060,2,76400.0,25
O045133,P00960,1,11350.0,25
O045133,P00109,1,18690.0,20
O045133,P00556,1,2070.0,5
O045133,P00170,3,8410.0,15
O045133,P00272,2,60230.0,5
O045134,P00346,1,2100.0,10
O045135,P00914,2,1320.0,0
O045135,P00887,4,6880.0,0
O045136,P00975,1,2420.0,0
O045136,P00303,1,24340.0,15
O045136,P00817,1,570.0,0
O045136,P00296,1,750.0,10
O045136,P00792,1,6320.0,0
O045137,P00487,1,470.0,25
O045137,P00897,1,3090.0,0
O045138,P00430,2,7320.0,20
O045138,P00897,1,3090.0,5
O045138,P00124,3,21910.0,0
O045138,P00733,1,16830.0,25
O045139,P00969,3,12560.0,0
O045139,P00211,1,22450.0,0
O045139,P00903,1,610.0,0
O045140,P00483,3,6050.0,5
O045140,P00132,1,1800.0,10
O045140,P00681,1,4180.0,10
O045141,P00433,1,2980.0,10
O045141,P00889,2,5510.0,20
O045141,P00245,4,21150.0,15
O045142,P00107,1,2450.0,5
O045142,P00234,1,15660.0,15
O045142,P00826,1,17410.0,0
O045143,P00645,1,860.0,0
O045143,P00916,1,55190.0,0
O045144,P00627,1,2650.0,10
O045144,P00491,1,78160.0,5
O045144,P00039,1,2880.0,5
O045144,P00245,1,21150.0,10
O045145,P00050,1,2360.0,10
O045145,P00632,2,16920.0,10
O045145,P00782,2,4160.0,5
O045146,P00118,1,5880.0,10
O045146,P00382,4,3000.0,0
O045146,P00329,1,1400.0,0
O045147,P00628,1,17900.0,5
O045147,P00552,2,2620.0,5
O045148,P00908,1,16540.0,10
O045148,P00600,1,21890.0,10
O045148,P00075,1,4040.0,5
O045148,P00250,1,210.0,0
O045148,P00846,1,1860.0,5
O045149,P00395,4,230.0,5
O045149,P00083,1,19640.0,10
O045149,P00529,1,8760.0,5
O045149,P00134,4,3130.0,5
O045149,P00116,1,5460.0,0
O045150,P00346,3,2100.0,0
O045151,P00016,1,4780.0,25
O045151,P00592,3,1310.0,0
O045151,P00822,3,17760.0,0
O045151,P00501,1,12930.0,5
O045151,P00998,1,22710.0,5
O045152,P00417,1,5520.0,15
O045152,P00028,4,2180.0,5
O045152,P00006,4,45380.0,0
O045152,P00338,1,2770.0,25
O045152,P00774,2,2180.0,20
O045153,P00089,1,5110.0,5
O045153,P00850,2,2120.0,15
O045153,P00439,1,16460.0,15
O045153,P00704,2,800.0,0
O045154,P00953,1,60060.0,5
O045154,P00951,1,18170.0,15
O045154,P00845,2,13800.0,10
O045154,P00380,1,19100.0,5
O045155,P00589,1,63260.0,5
O045156,P00345,1,28970.0,10
O045156,P00399,1,4840.0,5
O045156,P00676,2,9660.0,5
O045156,P00548,2,2170.0,15
O045157,P00858,1,7180.0,5
O045157,P00364,1,1110.0,0
O045157,P00902,1,6790.0,0
O045157,P00433,3,2980.0,5
O045157,P00573,1,4220.0,20
O045158,P00795,1,1040.0,0
O045158,P00514,1,39680.0,5
O045159,P00408,1,5330.0,0
O045159,P00973,3,21620.0,25
O045159,P00934,2,11190.0,10
O045159,P00992,1,8120.0,0
O045159,P00248,2,1260.0,20
O045160,P00658,3,9280.0,0
O045160,P00259,2,16730.0,5
O045160,P00955,1,640.0,15
O045161,P00015,2,17860.0,10
O045161,P00367,1,2270.0,0
O045162,P00113,1,910.0,0
O045162,P00335,1,7750.0,25
O045162,P00540,1,6160.0,10
O045162,P00758,1,890.0,0
O045162,P00320,1,7550.0,0
O045163,P00874,3,6120.0,0
O045164,P00113,2,910.0,10
O045164,P00358,2,14570.0,10
O045164,P00468,1,6740.0,10
O045164,P00766,4,32160.0,5
O045164,P00864,2,15130.0,10
O045165,P00614,2,2500.0,0
O045165,P00496,2,500.0,10
O045165,P00403,1,670.0,10
O045165,P00461,1,1870.0,10
O045165,P00324,1,13430.0,0
O045166,P00757,1,1550.0,10
O045167,P00047,2,6380.0,10
O045167,P00010,2,5790.0,10
O045168,P00534,2,21750.0,10
O045168,P00078,3,3550.0,0
O045168,P00216,1,28370.0,0
O045169,P00033,1,70590.0,0
O045169,P00791,1,1950.0,10
O045170,P00157,4,7230.0,5
O045170,P00299,2,7150.0,25
O045170,P00892,2,3730.0,0
O045170,P00268,1,1620.0,5
O045171,P00776,1,12940.0,5
O045171,P00814,3,4500.0,20
O045172,P00174,1,1980.0,20
O045172,P00353,1,1590.0,0
O045172,P00761,1,3390.0,0
O045172,P00017,1,55630.0,15
O045173,P00780,2,17410.0,0
O045173,P00777,3,11450.0,5
O045173,P00595,4,24570.0,5
O045173,P00070,3,4190.0,0
O045174,P00540,1,6160.0,20
O045174,P00931,2,5050.0,0
O045175,P00737,1,1180.0,10
O045175,P00245,1,21150.0,20
O045175,P00553,1,13920.0,5
O045176,P00890,1,2260.0,0
O045176,P00756,1,10240.0,0
O045176,P00438,2,11180.0,0
O045177,P00055,1,3520.0,0
O045177,P00217,1,2720.0,0
O045177,P00481,3,5620.0,5
O045177,P00323,4,1840.0,10
O045177,P00951,1,18170.0,5
O045178,P00219,4,280.0,25
O045178,P00332,1,1960.0,5
O045178,P00781,1,2900.0,25
O045178,P00727,1,11850.0,20
O045178,P00703,3,10390.0,0
O045179,P00708,3,2280.0,0
O045179,P00028,1,2180.0,0
O045179,P00300,1,1320.0,5
O045179,P00962,2,2970.0,20
O045180,P00998,1,22710.0,0
O045180,P00848,2,570.0,20
O045180,P00295,1,1120.0,0
O045180,P00535,1,1650.0,15
O045180,P00308,1,5380.0,15
O045181,P00701,3,2020.0,5
O045181,P00118,2,5880.0,0
O045181,P00380,1,19100.0,0
O045181,P00305,2,2060.0,15
O045182,P00526,1,2210.0,10
O045183,P00862,1,1670.0,5
O045183,P00720,1,3300.0,10
O045183,P00604,2,4010.0,20
O045184,P00852,1,14850.0,5
O045184,P00616,2,4520.0,0
O045184,P00236,1,17790.0,20
O045184,P00141,4,710.0,15
O045184,P00833,1,14650.0,0
O045185,P00076,1,1080.0,10
O045185,P00647,2,1470.0,5
O045185,P00939,1,950.0,0
O045185,P00122,2,19430.0,20
O045186,P00410,1,19270.0,10
O045186,P00488,1,3180.0,10
O045186,P00374,3,14620.0,5
O045187,P00676,1,9660.0,5
O045188,P00412,1,2790.0,0
O045188,P00427,3,50880.0,10
O045188,P00229,1,6260.0,0
O045188,P00566,2,7570.0,0
O045189,P00877,1,790.0,10
O045190,P00761,4,3390.0,0
O045190,P00037,2,5270.0,5
O045190,P00318,1,1670.0,0
O045190,P00555,1,23250.0,15
O045191,P00134,1,3130.0,0
O045191,P00628,2,17900.0,10
O045191,P00926,2,930.0,0
O045191,P00881,2,8570.0,10
O045192,P00107,1,2450.0,0
O045192,P00666,1,19890.0,20
O045192,P00092,1,2420.0,10
O045192,P00156,1,3990.0,20
O045192,P00689,1,73090.0,15
O045193,P00768,2,2340.0,0
O045193,P00297,1,2780.0,10
O045193,P00376,1,4080.0,10
O045194,P00366,1,5810.0,0
O045194,P00883,2,5810.0,10
O045195,P00640,3,930.0,0
O045195,P00811,1,3000.0,10
O045195,P00733,1,16830.0,10
O045196,P00844,1,10930.0,15
O045196,P00909,1,2960.0,10
O045197,P00578,1,17300.0,10
O045198,P00136,1,50270.0,0
O045199,P00453,3,660.0,5
O045199,P00674,1,4100.0,0
O045199,P00545,1,1380.0,0
O045200,P00801,1,3740.0,5
O045200,P00489,2,2660.0,0
O045200,P00765,2,1940.0,10
O045200,P00067,3,20080.0,5
O045201,P00343,1,2320.0,10
O045201,P00845,1,13800.0,10
O045201,P00928,3,6770.0,0
O045201,P00450,1,2270.0,5
O045202,P00687,1,3730.0,15
O045202,P00613,1,170.0,0
O045202,P00556,1,2070.0,5
O045203,P00466,2,3950.0,10
O045203,P00016,1,4780.0,10
O045204,P00554,2,3730.0,5
O045204,P00281,2,16900.0,20
O045205,P00531,1,1080.0,0
O045205,P00908,1,16540.0,10
O045206,P00033,1,70590.0,0
O045206,P00708,2,2280.0,20
